date,2015_2ScienceCenter
2015-07-20 22:02:01,21.8
2015-07-20 23:02:01,21.487
2015-07-21 00:02:01,21.3
2015-07-21 01:02:01,21.05
2015-07-21 02:02:01,20.862
2015-07-21 03:02:01,20.612
2015-07-21 04:02:01,20.424
2015-07-21 05:02:01,20.174
2015-07-21 06:02:01,19.986
2015-07-21 07:02:01,19.799
2015-07-21 08:02:01,19.611
2015-07-21 09:02:01,19.861
2015-07-21 10:02:01,20.237000000000002
2015-07-21 11:02:01,20.487
2015-07-21 12:02:01,20.925
2015-07-21 13:02:01,21.112
2015-07-21 14:02:01,22.3
2015-07-21 15:02:01,22.925
2015-07-21 16:02:01,23.738000000000003
2015-07-21 17:02:01,23.738000000000003
2015-07-21 18:02:01,23.363000000000003
2015-07-21 19:02:01,23.051
2015-07-21 20:02:01,22.613000000000003
2015-07-21 21:02:01,22.3
2015-07-21 22:02:01,21.925
2015-07-21 23:02:01,21.612
2015-07-22 00:02:01,21.237
2015-07-22 01:02:01,20.925
2015-07-22 02:02:01,20.612
2015-07-22 03:02:01,20.362000000000002
2015-07-22 04:02:01,20.111
2015-07-22 05:02:01,19.861
2015-07-22 06:02:01,19.611
2015-07-22 07:02:01,19.423
2015-07-22 08:02:01,19.236
2015-07-22 09:02:01,19.298
2015-07-22 10:02:01,19.486
2015-07-22 11:02:01,19.861
2015-07-22 12:02:01,20.174
2015-07-22 13:02:01,20.737
2015-07-22 14:02:01,21.8
2015-07-22 15:02:01,22.3
2015-07-22 16:02:01,22.738000000000003
2015-07-22 17:02:01,22.8
2015-07-22 18:02:01,22.3
2015-07-22 19:02:01,21.8
2015-07-22 20:02:01,21.425
2015-07-22 21:02:01,20.987
2015-07-22 22:02:01,20.674
2015-07-22 23:02:01,20.362000000000002
2015-07-23 00:02:01,20.111
2015-07-23 01:02:01,19.799
2015-07-23 02:02:01,19.611
2015-07-23 03:02:01,19.361
2015-07-23 04:02:01,19.173
2015-07-23 05:02:01,18.923
2015-07-23 06:02:01,18.735
2015-07-23 07:02:01,18.548
2015-07-23 08:02:01,18.36
2015-07-23 09:02:01,18.548
2015-07-23 10:02:01,18.735
2015-07-23 11:02:01,19.048
2015-07-23 12:02:01,19.486
2015-07-23 13:02:01,19.861
2015-07-23 14:02:01,20.674
2015-07-23 15:02:01,21.3
2015-07-23 16:02:01,21.675
2015-07-23 17:02:01,21.925
2015-07-23 18:02:01,21.3
2015-07-23 19:02:01,20.674
2015-07-23 20:02:01,20.174
2015-07-23 21:02:01,19.736
2015-07-23 22:02:01,19.423
2015-07-23 23:02:01,19.173
2015-07-24 00:02:01,18.923
2015-07-24 01:02:01,18.673
2015-07-24 02:02:01,18.485
2015-07-24 03:02:01,18.297
2015-07-24 04:02:01,18.11
2015-07-24 05:02:01,17.922
2015-07-24 06:02:01,17.734
2015-07-24 07:02:01,17.546
2015-07-24 08:02:01,17.359
2015-07-24 09:02:01,17.546
2015-07-24 10:02:01,17.859
2015-07-24 11:02:01,18.172
2015-07-24 12:02:01,18.548
2015-07-24 13:02:01,19.548
2015-07-24 14:02:01,20.111
2015-07-24 15:02:01,20.925
2015-07-24 16:02:01,21.175
2015-07-24 17:02:01,21.8
2015-07-24 18:02:01,21.112
2015-07-24 19:02:01,20.424
2015-07-24 20:02:01,19.924
2015-07-24 21:02:01,19.486
2015-07-24 22:02:01,19.173
2015-07-24 23:02:01,18.86
2015-07-25 00:02:01,18.548
2015-07-25 01:02:01,18.36
2015-07-25 02:02:01,18.11
2015-07-25 03:02:01,17.859
2015-07-25 04:02:01,17.672
2015-07-25 05:02:01,17.484
2015-07-25 06:02:01,17.359
2015-07-25 07:02:01,17.171
2015-07-25 08:02:01,17.046
2015-07-25 09:02:01,17.234
2015-07-25 10:02:01,17.546
2015-07-25 11:02:01,18.047
2015-07-25 12:02:01,18.673
2015-07-25 13:02:01,19.548
2015-07-25 14:02:01,19.924
2015-07-25 15:02:01,20.737
2015-07-25 16:02:01,21.425
2015-07-25 17:02:01,21.487
2015-07-25 18:02:01,21.05
2015-07-25 19:02:01,20.487
2015-07-25 20:02:01,20.111
2015-07-25 21:02:01,19.736
2015-07-25 22:02:01,19.423
2015-07-25 23:02:01,19.173
2015-07-26 00:02:01,18.86
2015-07-26 01:02:01,18.61
2015-07-26 02:02:01,18.36
2015-07-26 03:02:01,18.172
2015-07-26 04:02:01,17.984
2015-07-26 05:02:01,17.797
2015-07-26 06:02:01,17.609
2015-07-26 07:02:01,17.421
2015-07-26 08:02:01,17.359
2015-07-26 09:02:01,17.546
2015-07-26 10:02:01,17.922
2015-07-26 11:02:01,18.422
2015-07-26 12:02:01,18.86
2015-07-26 13:02:01,19.111
2015-07-26 14:02:01,19.486
2015-07-26 15:02:01,20.737
2015-07-26 16:02:01,21.55
2015-07-26 17:02:01,21.55
2015-07-26 18:02:01,21.175
2015-07-26 19:02:01,20.799
2015-07-26 20:02:01,20.487
2015-07-26 21:02:01,20.111
2015-07-26 22:02:01,19.799
2015-07-26 23:02:01,19.486
2015-07-27 00:02:01,19.173
2015-07-27 01:02:01,18.86
2015-07-27 02:02:01,18.61
2015-07-27 03:02:01,18.36
2015-07-27 04:02:01,18.172
2015-07-27 05:02:01,17.984
2015-07-27 06:02:01,17.859
2015-07-27 07:02:01,17.672
2015-07-27 08:02:01,17.546
2015-07-27 09:02:01,17.734
2015-07-27 10:02:01,17.984
2015-07-27 11:02:01,18.36
2015-07-27 12:02:01,18.673
2015-07-27 13:02:01,19.236
2015-07-27 14:02:01,20.111
2015-07-27 15:02:01,21.237
2015-07-27 16:02:01,21.737
2015-07-27 17:02:01,22.425
2015-07-27 18:02:01,21.737
2015-07-27 19:02:01,21.425
2015-07-27 20:02:01,20.925
2015-07-27 21:02:01,20.549
2015-07-27 22:02:01,20.237000000000002
2015-07-27 23:02:01,19.861
2015-07-28 00:02:01,19.548
2015-07-28 01:02:01,19.298
2015-07-28 02:02:01,18.985
2015-07-28 03:02:01,18.735
2015-07-28 04:02:01,18.548
2015-07-28 05:02:01,18.36
2015-07-28 06:02:01,18.172
2015-07-28 07:02:01,17.984
2015-07-28 08:02:01,17.859
2015-07-28 09:02:01,18.11
2015-07-28 10:02:01,18.485
2015-07-28 11:02:01,19.173
2015-07-28 12:02:01,19.861
2015-07-28 13:02:01,20.612
2015-07-28 14:02:01,21.3
2015-07-28 15:02:01,22.363000000000003
2015-07-28 16:02:01,22.738000000000003
2015-07-28 17:02:01,23.113000000000003
2015-07-28 18:02:01,22.8
2015-07-28 19:02:01,22.3
2015-07-28 20:02:01,21.737
2015-07-28 21:02:01,21.3
2015-07-28 22:02:01,20.925
2015-07-28 23:02:01,20.549
2015-07-29 00:02:01,20.237000000000002
2015-07-29 01:02:01,19.924
2015-07-29 02:02:01,19.611
2015-07-29 03:02:01,19.298
2015-07-29 04:02:01,18.985
2015-07-29 05:02:01,18.735
2015-07-29 06:02:01,18.485
2015-07-29 07:02:01,18.297
2015-07-29 08:02:01,18.172
2015-07-29 09:02:01,18.422
2015-07-29 10:02:01,18.798
2015-07-29 11:02:01,19.423
2015-07-29 12:02:01,20.174
2015-07-29 13:02:01,20.925
2015-07-29 14:02:01,21.863000000000003
2015-07-29 15:02:01,22.55
2015-07-29 16:02:01,22.988000000000003
2015-07-29 17:02:01,23.238000000000003
2015-07-29 18:02:01,23.051
2015-07-29 19:02:01,22.738000000000003
2015-07-29 20:02:01,22.3
2015-07-29 21:02:01,21.925
2015-07-29 22:02:01,21.487
2015-07-29 23:02:01,21.112
2015-07-30 00:02:01,20.737
2015-07-30 01:02:01,20.424
2015-07-30 02:02:01,20.049
2015-07-30 03:02:01,19.736
2015-07-30 04:02:01,19.423
2015-07-30 05:02:01,19.173
2015-07-30 06:02:01,18.923
2015-07-30 07:02:01,18.673
2015-07-30 08:02:01,18.548
2015-07-30 09:02:01,18.735
2015-07-30 10:02:01,19.111
2015-07-30 11:02:01,19.736
2015-07-30 12:02:01,20.487
2015-07-30 13:02:01,20.987
2015-07-30 14:02:01,21.05
2015-07-30 15:02:01,22.113000000000003
2015-07-30 16:02:01,23.051
2015-07-30 17:02:01,23.551
2015-07-30 18:02:01,23.676
2015-07-30 19:02:01,23.301
2015-07-30 20:02:01,22.8
2015-07-30 21:02:01,22.425
2015-07-30 22:02:01,22.113000000000003
2015-07-30 23:02:01,21.737
2015-07-31 00:02:01,21.425
2015-07-31 01:02:01,21.175
2015-07-31 02:02:01,20.862
2015-07-31 03:02:01,20.612
2015-07-31 04:02:01,20.299
2015-07-31 05:02:01,20.049
2015-07-31 06:02:01,19.861
2015-07-31 07:02:01,19.611
2015-07-31 08:02:01,19.486
2015-07-31 09:02:01,19.611
2015-07-31 10:02:01,19.986
2015-07-31 11:02:01,20.487
2015-07-31 12:02:01,21.237
2015-07-31 13:02:01,21.925
2015-07-31 14:02:01,22.738000000000003
2015-07-31 15:02:01,23.051
2015-07-31 16:02:01,23.176
2015-07-31 17:02:01,23.801
2015-07-31 18:02:01,23.676
2015-07-31 19:02:01,23.176
2015-07-31 20:02:01,22.613000000000003
2015-07-31 21:02:01,22.113000000000003
2015-07-31 22:02:01,21.675
2015-07-31 23:02:01,21.362
2015-08-01 00:02:01,21.112
2015-08-01 01:02:01,20.799
2015-08-01 02:02:01,20.549
2015-08-01 03:02:01,20.299
2015-08-01 04:02:01,20.111
2015-08-01 05:02:01,19.924
2015-08-01 06:02:01,19.736
2015-08-01 07:02:01,19.611
2015-08-01 08:02:01,19.548
2015-08-01 09:02:01,19.674
2015-08-01 10:02:01,19.986
2015-08-01 11:02:01,20.362000000000002
2015-08-01 12:02:01,20.799
2015-08-01 13:02:01,21.675
2015-08-01 14:02:01,22.488000000000003
2015-08-01 15:02:01,23.113000000000003
2015-08-01 16:02:01,23.301
2015-08-01 17:02:01,23.738000000000003
2015-08-01 18:02:01,23.613000000000003
2015-08-01 19:02:01,23.113000000000003
2015-08-01 20:02:01,22.675
2015-08-01 21:02:01,22.238000000000003
2015-08-01 22:02:01,21.8
2015-08-01 23:02:01,21.425
2015-08-02 00:02:01,21.05
2015-08-02 01:02:01,20.737
2015-08-02 02:02:01,20.487
